reviewText,summary,overall,verified,vote
The light is just perfect for reading.  The clip holds well and the arm stays put where I want it.  Overall a very good buy.,Perfect for reading,5.0,True,
Best book light on the market.  Read two pages in a completely dark room.  Plenty bright on lowest setting.  Clip on back cover and read for hours while your partner sleeps completely undisturbed right next to you.  This is the book light I've been looking for for years.,This is The One,5.0,True,
The size is perfect. It has 2 brightness'. Its the best light I have ever purchased.  I should actually buy another one. For a spare.,perfect little book light,5.0,False,
The coolest!  It's really bright enough to read by.  Hammerhead design illuminates both left and right pages --  which is great.  And it does that without light spill into anybody else's eyes.  I am amazed at the level of light two little batteries produce.,Hammerhead design illuminates both left and right pages -- which is great. And it does that without light spill into ...,5.0,True,
I'm a nightly reader before bed and many lights I've had in the past are not bright enough or the light only projects onto one page not onto both so you are constantly repositioning the light. Not with this super bright light. Also this light has a great flexible neck that stays where you put it ! I can't say how many lights I've had that you position and they fall slightly or straighten out a bit. Plus the neck is long enough that when your turning your page it doesn't touch the light or neck at all. Other lights have shorter necks and your constantly knocking your light. Overall I am extremely pleased with this product.,Best reading light around !,5.0,True,
I love the bright light and the extra width to the light.  I read a paperback book each night in bed before sleep.  this works perfect!,I love the bright light and the extra width to the ...,5.0,True,
"Such a great little light, bright, and easy to use.  I also use it as my nightstand light, a flashlight.  Plan to purchase another one.",Such a great little light,5.0,True,
"very pleased with the Hammerhead just what I wanted.  I do a lot of needle work and it is perfect for that.
Only one little problem, it is the wrong color,  I wanted purple not pink.  Can we fix that little problem, PLEASE?",very pleased with the Hammerhead just what I wanted,5.0,True,
"after only a few weeks it overheated and burnt up. (actually smelled like fire).

I would not get this again.",junk,1.0,True,3
this light gives a bright look at both pages and you don't have to wake people up....some book lights are weak but this one is great,this light is just what i needed,5.0,True,
"This book light is excellent.  I have problems with blurred vision and need very bright light to see to read most days.  This light does the trick for me.  Unlike the smaller 1, 2 or 3 lights this one covers both pages of the book and I don't have to keep shifting it around.  Would definitely recommend.",Great Light,5.0,True,
"Works perfect for what I purchased for. The light is very bright when directed at a small area. Also has a low setting, which is typically all I need. The clip is strong to allow for secure attachment. I attach it to the car vent and aim it down for log book entries during the night. Works perfect.",Plenty of light,5.0,True,
I have several reading lights but they do not give off the light that this one does. Do a lot of reading at night so happy to have a little brighter light.,Great reading light,5.0,True,
I do a lot of reading in my bedroom.  The  problem is that we have table lamps that gives off a soft light.  This book light works well because it surprisingly covers a lot of area.,Book light,4.0,True,2
I read in the hot tub at night and this really does the trick.  it lights the entire page without adjustment.,great light,5.0,True,5
I clip it on to my blouse and use it when I'm crocheting or reading.  Provides great lighting and is light weight as well.  Love it!,"Great, powerful light!",5.0,True,
The most illuminating book light in my arsenal.  You could use this as a flashlight but it is subtle enough to not bother your bedmate.,Fantastic!,5.0,True,
"I love this light!  I needed a small light for a jewelry area, but didn't want something big and corded. This little light is perfect for the job. It's small enough to be discrete and doesn't detract from the aesthetic of the display, while still being strong enough to illuminate an entire bookshelf area. The neck and head are fully position-able, and stay were positioned.",Great tiny task light,5.0,True,4
This is easily the best booklight/computer light I've owned. The wide set of lights illuminates my entire keyboard on the low setting. I recommend this highly.,Very satisfied,5.0,True,
"I like the power of the LED's and the battery life is good for the amount of light. However, the base is heavy and will not always stay put on a paperback. Also the flexible neck is losing it's ability to ""stay put"" the longer I use it. I have used many kinds of book lights in the past, and this one is better than most but not quite the best.","Good, but not great",4.0,True,15
"I was looking for a light that illuminated both pages of a book and this works great for that. It is so handy now I'm using it with my clipboard for catching up on paperwork while watching tv at night, to avoid the glare from a large floor lamp.
It has foam pads on the heavy duty clamp that grip whatever you attach it to and hold well, the arm adjusts readily and stays where you put it. The base is wide and solid enough that you can use this on your desk as a small table lamp, which works great to illuminate a computer keyboard or reading material. It feels very solid and well made. The unit is assembled with tiny screws rather than glued together which to me speaks of quality rather than cost cutting.

 As others have said, it has two brightness settings that aren't very different, I just use the brightest but if you are trying to avoid disturbing your bedmate the dimmer might assist with that. Seriously though, if that is your primary concern I would suggest finding a smaller light as this is an intensely bright unit. Focused on a page it illuminates the words wonderfully, hold it over your head and it lights up the room.

The battery life hasn't been as issue as I don't use it all that much, it is still going strong after a few months use on the batteries that it shipped with. There is an AC adapter available separately should you desire one. I value the portability and cordlessness (is that a word?) of this so I will next invest in rechargeable batteries to replace the disposable ones.",Does the job!,4.0,True,7
bought this for someone that loves to read at night. It was perfect. I also bought a AAA battery charger with rechargeable batteries. Batteries last about 9 hours. Worth the purchase. It is very tiny!,a grat tiny light to read by.,5.0,True,3
My favorite of the small reading lights! What makes it great is the wide hammerhead light base on it so the light will illuminate both pages at the same time.,Powerful Reading Light!,5.0,True,2
This book light focuses light across the entire page and has a bright and brighter setting.  Fastens to books very well with the book clip and illuminates my book at night without disturbing my husband!,What a great product!,5.0,True,
"This is a great quality book light. It has a nice warm light (unlike the cool lights that LEDs normally emit), that make reading easy. Good, sturdy quality.",Great reading light,5.0,True,
My daughter accompanies the choir and this little light was perfect when the director turns down the lights.  Light weight and two selections for brightness.,great light for piano music,5.0,True,
The one gift I asked my brother for this Christmas was a book light. I pick him up from work every night and He works in the middle of our city so I leave over a half hour early in case there are traffic problems along the way and it gives me time to sit and read while I wait for him. I use to use the car`s dome light but of course drained the battery. Lately I`d been using my Cell Phone flashlight but that drains my phone battery. He took me to pick out this particular gift and I chose the Hammerhead. I KNOW that to spite all the larger gifts sitting under our tree this one is going to be my very favorite! I love how it illuminates both pages at once. I love it`s flexible neck. I just LOVE LOVE LOVE this light! The only thing that could make me love it more is if it came in pink. With his permission I`m not even waiting for Christmas to use this and I want a second one to keep in my room. Most of the reviews claim the battery runs down quickly and I won`t even mind that so much because AAA batteries are cheap enough. If you`re looking for the best book light on the market this is the one!,This is the BEST book light on the market!,5.0,False,
"I love the amount of light it provides, but it really does go through batteries faster than the non-Hammer Head lights.","Good illumination, but it's eats up batteries...",5.0,True,
"Batteries didn't last very long, so now I power it with an old Nokia phone charger which works perfectly.  It has three settings-- off, bright & very bright.  I covered the bulbs with colored cellophane to dim them a bit, after my partner complained about the brightness at night.  Much brighter & more practical than the one or two-LED lights I've tried in the past.",Big bright light,5.0,True,
"Oct 2013  - As the winter months come, the light in the art studio where I attend class will not be as bright as I need.  There is no outlet nearby for me to plug in a light so I opted for battery power. I purchased the hammerhead book light and also the mighty bright LED duet light (2 heads.)

The hammerhead light has a brighter light than the 2 duet light with both lights on.  I plan to use all 3 on my easel to obtain the light I need.

I will try both of the lights for a while and write more on this review.

Late Oct 2013 - After trying both lights on my easel, I have ordered another hammerhead light as this provides the best light. I will use the 2 duet light for book reading.",good light for my easel,5.0,True,3
"I use this reading documents in binders, and it's great!  The light is bright and it covers the whole page nicely and much better than the lights with fewer bulbs.  I wish I'd seen this sooner.  Highly recommend it!",Perfect!,5.0,True,2
"This book light fits well and almost covers both pages being read.  At first the brighter light setting works well.  Soon, though, its brightness fades to the level of the lower setting!  My wife and I each have one of these with same results.",Briliant Light Setting Fades Soon,2.0,False,
"I love the way the light focuses on both pages of a book at once.  But, after a few hours of use, the supplied batteries are much weaker than I had expected.",Craft Light is good but the batteries less so,4.0,True,12
"I bought this light for two reasons: it has a dim setting and other reviewers described how the light covers both pages of a book. I would give this a lower rating, but this is listed as a craft light. If you're needing a small, bright light for crafts (or just some awesome bright light), then this light is great. If you're like me and looking for a book light, this light is far too bright. It lights up an entire room, even on the dim setting. I actually clip it to the headboard and turn the light towards the wall, and the room is still illuminated. You definitely can't point the light at the book without the reflection blinding you.",Way too powerful!,5.0,True,43
"This is a great light. It is bright and stays put when you attach it to a group of pages. I would prefer it to not be quite so bulky at the clip end, but if that is the biggest downfall, it is not that big a deal for me. Love this light!",Hammerhead book light,5.0,True,
"I have this clipped on a shelf by my telephone so I can see notes I have on my clipboard.  The product is durable, the clip is is good size and sturdy, and the light is bright.  It is great!!",Clip on light,5.0,True,
This design really helps illuminate both pages when reading and the flexible neck is great.  Don't hesitate to buy this reading light!,great reading light,5.0,True,
Wonderful! Just what I wanted! This light actually covers both pages of the book. It's bright enough so that I don't have to keep adjusting the light; I love it!,Very Bright and Durable!,5.0,True,
I have other lighting I have used for needlework.  This light is excellent in comparison.  My work surface is well lighted with the bar of lights.  I love it.,Great idea,5.0,True,
Bought this to illuminate a white board in my bar that isn't near an outlet.  Does the job quite nicely and doesn't go through batteries like I thought it would.,Great for white boards,5.0,True,
"Has two settings...bright and VERY bright.  If font is small I use the brighter setting, otherwise the lower setting.  Works great, easily clips to the book or my Nook, and the flexible head makes it easy to adjust the lighting angle.",Does what it should do,5.0,True,
Very bright book light and appropriate for big books... Good enough to light two pages at the same time... Would definitely recommend it.,Great first impressions,5.0,True,
"I was pleased when I received the light but it was smaller than I expected. I clipped it to my end table and used it for about a week. Then it somehow came unclipped, fell to the floor and it barely worked after that. I realized crashing to the floor is not the manufactures fault, I think it should have been sturdier. I gave it to my nephew since it is not bright enough to use.",Broke immediatly,1.0,True,
"I love this light!  Perfect reading and it I didn't know what I was missing. I have to come up with more words so I'll say again, love it!",Loving this book light,5.0,True,
Compact design but very bright. I don't feel any eye strain when using these compared to other lights. I've wasted a lot of money over the past few years trying out different book lights and this is by far the best one. I have two of them and am planning on getting more to keep in the cars so the kids can read and do homework when we're on the go. I haven't used it long enough to comment on the battery life but I'm very pleased so far and would recommend this to anyone looking for a book light.,terrific book light,5.0,True,
Excellent Lamp. Truly Bright- Can Read anything & everything. Lights up the entire reading area.  I do have to change batteries often but it is well worth the money.,Mighty Bright Hammerhead LED 6 Bulb Craft Light,5.0,True,
"I wish that this was a bit dimmer, the mighty brite with 2 LEDs ics bit dim.
Also the color is a bit too cool.  Better than the other lights because you can recharge batteries.",light color a bit off,3.0,True,2
"This is an awesome little light. It sheds light on the whole page instead of just a spotlighted area, and is easy to clip on to both a book and a Kindle. There are 2 settings for the light. It is good for reading in bed, but also for adding extra light in rooms where the lamps are not bright enough for evening reading.",Awesome little light,5.0,True,
This is great with my portable music stand. Very bright and lights the whole page. It keeps it shape well too.,Great little light,5.0,True,
"I have had many book lights and most of them only shine on a small area of the book but this light lights up both pages so you don't have to keep moving the light around.  The gooseneck is very easy to maneuver.  I like that there are two light settings, bright and brighter.  The only thing I would change is make the clip smaller because when you clip it onto the book the pages won't lay flat unless you want to clip it onto the page you're reading and unclip and re-clip every time you turn a page.",Excellent Light!,5.0,False,
Great for your kindle (if you have an early one like I do) ...light with lots of light. Good for a make up mirror if you can stand the exposure.,let there be Mighty Bright,5.0,True,
"This is the first book light that fully lights up my Kindle. I like the fact that it has two levels of brightness, depending upon lighting conditions.

I also use the Hammerhead when our band is playing at night . I keep my sheet music in a standard  three ring binder and the light is broad enough and bright enough to light both pages of the binder.

I would recommend this light to anyone who  needs a top quality book light at a very reasonable price!",Great Book Light!,5.0,True,2
"This is a very handy item, especially for trying to do exact work in dim spaces.  We have 3;  all purchased through Amazon.  They are very bright, even on the 2nd setting.  They clamp on to most surfaces of maybe up to an inch thick, but also sit on their own on level surfaces.  I use mine for seeing music at low lighting venues.  My wife has two, one for bedside and one for her other projects.  She is also very happy with it.

The price is reasonable.  The brightness with the battery power is excellent although I have a power back up for extra long use (multiple hours).  The flex head can spotlight what I need without blinding others near me.  I can say that for any musician out there that it is worth the money if you gig at night.",Yes.,4.0,True,
"I bought this for about $20 here on Amazon.  Don't pay more than that, there are plenty of sellers for around $16-18 plus shipping.  I bought it to use as a music stand light, and it seems that it will work out great for that.  I had seen the Mighty Bright Orchestra Light, which is really nice and has 9 LEDs and is supposed to light up 4 pages at a time, but it is almost overkill for a stand light and costs about $40.  I was looking for something cheaper.  I looked at the Mighty Bright Encore, which has 6 LEDs but otherwise similar to the Orchestra, but even that was $35.  The Hammerhead appears to be the same as the Encore except it does not have a lip on the back of it, to keep the light from shining out into the audience I guess, so you'll have to be careful about aiming it so it doesn't shine out there.  If there is a real problem with light going where you don't want it, I figured I could put a lip around the back with a piece of gaffer's tape.  It doesn't come with a bag or the AC adapter either, which was fine with me because if I'm using a battery operated light it is because there is no AC available.  If I had AC I would just use a regular stand light and plug it in.  Anyway, it seems plenty bright for two pages at a time, in fact I think some of the time you could use it on the lower setting and it would be bright enough for most situations (there is a high and low light setting, which the switch toggles between the two and off) and I'm sure the batteries will last a lot longer on the lower light setting.  At $20 I figured if it doesn't last forever, or I drop and break it, or I leave it on a gig I'm not going to be too upset about it.  It takes 3 AAA batteries which are included, and the box that it comes in looks like I can carry it around in it for a while anyway.",Can use as a music stand light,5.0,True,
"I have used several models of Mighty Bright book lights for years, daily and for travel, and this one is the best.  It's the brightest, and the wider 6-LED head illuminates a whole page of a hardcover book and both pages of a small paperback.  It has 2 brightness settings controlled by the on/off button on the head (though I don't find much of a difference in the 2 settings).  The button is easier and quicker to use than the slider switch on my others.  It goes through batteries faster than the smaller-head lights with fewer LEDs, but I use rechargeables so it's not a problem for me.",Best of the Mighty Bright book lights,5.0,False,18
"While this reference card doesn't contain all info essential to the camera, it has the basics covered very well.  The card is high quality, laminated and is very handy for those shoots on the go.  The card stows away very nicely.  I would recommend this card to any D90 owner, especially for novice to intermediate photographers.  I'm an experienced shutterbug, but new to digital photography and this card has come in handy several times.  Many tidbits of info are stored on this card and the layout is simple to understand.  A very brilliant idea for the architect of this product.  Sure beats carrying around a book or manual when traveling light!",Nikon D90 Reference Card,5.0,True,26
A good field cheat sheet. Fits in my camera bag for quick reference while I learn my new DSLR.,As advertised,4.0,True,12
I bought this for my dad for father's day and he loved it. Great to keep in your camera bag as a quick reference.,"Great, handy",5.0,True,6
"Love this guide! It comes in a laminated fold-out and carries easily in camera bag or even jean pocket. It gives all the basics of the camera and is a nice reference when in the field for all the controls and functions of the Nikon D90. It's saved m  when considering white balance, lighting options or timer issues. Very nice and I highly recommend it.",Exceptional Guide in Small Package,5.0,True,36
Good for what it is. The owner manual excerpt. Tons of stuff on a laminated card.,Four Stars,4.0,True,
A very handy guide as described.,Don't leave home without it.,5.0,True,
I love the way it's color coded.,Five Stars,5.0,True,
Great reference tool.,Five Stars,5.0,True,
nice to have for quick reference,Four Stars,4.0,True,
Handy little guide for quick tips.,Handy,5.0,True,
Fits in my camera bag for easy reference.,Five Stars,5.0,True,
Coulda had a V8.,Two Stars,2.0,True,
easy to use .clear and compact,Five Stars,5.0,True,
Nicely done.  I keep it in my camera case.  A very nice to have for someone that does not use their camera very often.,Nicely done. I keep it in my camera case,5.0,True,
It wasn't what I expected.  Thought it would have more information than what was sent.  I was disappointed with respect to this purchase.  Not worth the money.,I was disappointed with respect to this purchase,2.0,True,
Very helpful with quick cheat sheet. Now I just have to learn what the functions actually do.,Four Stars,4.0,True,
"Easy reference, makes everything easier to operate my camera & I have it attached to the outside of my Camera bag for easy access.","Easy reference, makes everything easier to operate my camera ...",5.0,True,
Great cheat sheet for traveling!,Five Stars,5.0,False,
It summarizes the many options that this camera offers. It is really great for learning about this often complex camera.,Great Reference,5.0,True,
I am still learning my Nikon D90 and all the functions it has - this quick reference card helps a lot.  I would like it each section was separate - what I mean is this is one bug sheet that folds up - think it would be easier to use or find info if it were cut into separate cards and put on a ring of some sort so you can easily flip through it.  Other than that it's a great product.,Very nice,4.0,True,
"This has been a great help to my daughter who owns the camera and her husband.
There are just too many features available on the camera to learn them with out this kind of an aid.",Quick Referance Card,5.0,True,
I was still learning to use my Nikon D90 camera and the book was just too bulky to carry around with me. THis laminated reference card has come in real handy on numerous occasions.,Reference card,5.0,True,
This is a good guide for quick reference and does not take up to much room in the camera bag.,Good to have,4.0,True,
This is what I needed. Very handy and I don't have to call friends to find out about the camera's features on the spot.,Very Helpful,5.0,True,
just what I need to keep all the little camera bits & controls remembered when I need them. great folding helper.,neat!,5.0,True,
"highly detailed with lots of good info, glad I made this purchase, I am very satisfied with the D90 guide",very detailed,5.0,True,
"If you are a professional photographer or a well seasoned amateur, then you more than likely will not need this card. I am neither and I find it comes in handy quite often, ISince it is plastic laminated I can carry in my camera bag and get it out in any kind of weather. I already had the D-80 camera and ""cheat sheet"" thus when I got my D-90 I just naturally purchased the same sheet. There are actually 12 sections that covers very briefly the operation of the D-90. This includes a Custom Setting section, Flash photography,white balance,exposure,metering, bracketing,Control panel and Playback. Even if you only seldom use this guide you will find the cost to be minimal for the information listed. By the way, all of the info on the card is also contained in your user manual, however why carry that manual with you everywhere you go? This is well worth the small price paid.",Excellant To Carry In Your Photo Bag,5.0,True,3
Product as ordered and described - seems to be pretty handy - would shop again service was fast and ontime,Nikon D90 inBrief laminated reference card,5.0,True,
It is very nice to have in your camera bag.  It saves having the camara instruction book take up space in your bag.,nice to have in your camera bag,3.0,True,
"Nice fold out quick guide, must have for new Nikon D90 owners!! Saves going thru manual out in the field",Nice fold out quick guide,4.0,True,
"its practical & useful since the d90 has so many controls & buttons to push. i always browse over it to remind me of the various functions of the d90 since i seldom  use the camera except on trips & family occassions. because of the shipping charges it cost me about $23 so its quite expensive however wihout the freight cost its quite reasonable. for amateurs who seldom use their d90, this reference card is the best.",D90 reference card,4.0,True,3
The Nikon D90 inBrief Laminated Reference Card is an excellent tool for amatuers and professional to use on the fly.  The manual and how-to books take up too much room in your bag.  This is the tool for you!,For photographes on the fly,4.0,True,
"As a newer user of a DSLR camera, the D90, this quick review card is sure to help me remember how to use some of the features. It arrived as promised and is very handy!",Fabulous quick review card,5.0,True,
This is just what I needed - it's perfect to stuff in the back pocket of my camera bag.  Now I can easily review camera functions anywhere.,Very Handy,5.0,True,4
"Handy Reference Reminder that can be easily stored in your camera bag.
When you don't use your camera on a regular basis like I do, this is a great review reminder.",Handy Reference Reminder,5.0,True,
"too much info crammed together.  one large page folded up into a small size.  a booklet design would be much better. If u remember where to find the info u need, u can remember the information to begin with...",Nikon D90 pocket size instructions,2.0,True,2
"It's a very nice and useful quick reference for basic use of Nikon D90 DSLR Camera. Its size allows carry in any backpack. If you are a new owner of a Nikon D90 it is a very good reference, although the camera comes with a Quick Guide that is deeper than this. If you've already been using a Nikon D90 for a while (possibly another Nikon DSLR too) does not need this quick guide because you know what's there.",Good for beginners or recent owners of a Nikon D90,4.0,True,2
"This is going to be extremely handy over the years, even after I'm more familiar with a lot of the features.  There are so many features/adjustments on the D90 that remembering all of them is not likely.  The card is an essential reminder, and very well categorized and itemized.",Great guide for Nikon D90 quick reference,5.0,True,3
"I bought this at the same time as my Nikon D90.  This actually arrived before the camera itself.  I read the PDF version of the manual (from Nikon) before the camera arrived and I was pretty well prepared.  I only needed a few days with the camera to get to know a lot of the functions that I will use.  I also read the D90 guide from Ken Rockwell for some tips based on his actual usage.  In my first two weeks with the camera, I haven't used this reference card more than once or twice, but I'll probably pack it into my camera bag anyway.

As far as a reference card goes, it's clear, colorful, and well laid out.  The lamination will keep it protected.  It's a good reference but not a must-have.","Nice, but probably not necessary",3.0,True,9
The card seems okay. I have not used it that much up to date and I have had it for several weeks. The information is good if you need a quick reference.,Good info,4.0,True,
"Although a bit pricy, I would recommend this for all new D90 owners. You can leave your manual at home as this will answer most questions you will have in the field about your D90 features.",Worth every penny...,5.0,True,6
This little reference tool. Got me up to speed on the camera in about 30 minutes.,Perfect,5.0,True,
love my D90 ref card! folds up and easily tucks away into my camera bag... and its laminated =),Ref. card,5.0,True,
I had two Nikormat in the 80s and since then I have been a Nikkon customer. With this D-90 I found excellence at a very good price. Photos come out with unsurpassed quality. I recommend this machine to anyone.,excellence at a good price,5.0,False,2
"This is a very handy tool, just a bit stiff and large.  I have used it over and over though and it has become one of my most used tools as I learn the D300.",Very useful Guide,4.0,False,4
"The best twelve-Dollar investment in D300 accessories, stows nicely in the camera bag. The laminated folding cards are very sturdy and will hold together for years on end. If they put spiral binding it may scratch the expensive contents of the camera bag. This is a lovely, color coded guide or cheat sheet that will keep you alive when you are in the field, away from the 450+ pages manual that is not very portable, yet indispensable for such a vastly complex camera. I'm so happy with this quick reference. Maybe a tad larger font would have been in order, but I won't chuck it away just because of that.",Part of the camera bag,5.0,False,10
"This is a real handy cheat sheet.  But it is configured in a stupid, fold out & out & out to poster size format.  In no time the ""hinged"" plastic seams will separate and this will be a collection of loose sheets. A simple spiral binding would have made this such a functional, pleasing-to-use, and lasting adjunct to the photographer's kit bag. Also, the typeface/font could be larger for us 'visually challenged'.  The color coding 'works' and is helpful",Why no spiral binding???,2.0,False,14
This card (actually multi-paged) is a great cheet sheet that covers deep menu items that you always forget where they are.  Not a Newbe summary but a guide to all menues.  I take it everywhere. Faster than paging through the menus.,Great Cheat Sheet,4.0,True,10
"Excellent product. A bit pricy, but well designed and useful to keep with my camera equipment.",D300 plastic reference card,4.0,True,8
Very good tool for new users or for any non-professional needing handy reference for ongoing use/orientation.,Very good quick reference,5.0,True,
"Fast, simple and ver helpful!",Five Stars,5.0,True,
Very happy with reference card. I purchased the Nikon D80 card a few years ago and carry both in my bag as a quick reference.,Nikon D300,5.0,True,
pleased,I like it,4.0,True,
"I purchased a used D300 several months ago and while I have always been a Nikon shooter I'm still learning about some of the new features of the camera. The card is a great reference when I'm shooting an forget now to set the camera, since it's very different from my old D70.",It's what a need to keep up with my new camera,5.0,True,
Info not specific / quality of product itself fair at best / Enlarge card size slightly and us bigger print.,Incomplete,2.0,True,
Concise reference for carrying in the camera bag. Easily read with good color coding. A durable laminated plastic. Yeah Yeah.,A good reference.,5.0,True,
"Good price. Recommended for all my friends.
This site is easy to used. I like it. Thank you so much.",Good price. Recommended for all my friends. This site is easy to used. I like it. Thank you so much.,5.0,True,
The detail is  but it is about half the size I expected. I Have to put on my reading glasses to refer to it. I don't wear them using my camera.,too small,3.0,True,
Owning a complex camera makes it necessary to review settings in a hurry. This reference card is the ideal helper.,Great tool to have handy,5.0,True,
"Bought this to have a quick reference guide to my camera, there is so many settings, it can be easy to get lost sometimes.",Great Quick Reference,4.0,True,
I needed a non-bulky reference guide to carry with me. This takes the mystery out of the D300 and has given me a broader perspective on the capabilities of this camera.,Great little reference!,5.0,True,
"Lots of info in a small space. Color coding makes specific details easy to find, very intuitive. You don't want to carry a manual around but this probably has the answers to 99% of you questions espically if you are just a casual user.",lots of info in a small space,5.0,True,
"I have been into photography for many years and just recently got myself the
Nikon D300. Lots of settings and adjustments on it to fool around with. Believe
me, this is one handy reference card to have with you whenever you are on a
photoshoot!",Own a Nikon D300? Better have this also!,5.0,False,
Very pleased with service and product. This item was just what I was looking for.,Excellent aid,5.0,True,
"This is a handy ""cheat sheet"" chart, but as others have mentioned it could have been better implemented. Mine began to separate at the seams. It is pricey for what it is. Nothing in the materials, construction or ""workmanship"" warrants the price charged. I have since come to much prefer the Thom Hogan e-Books, which include a which include a ""To Go"" book and a smaller laminated card of my own construction.","Handy Chart, expensive, poorly implemented",3.0,True,
"Unless you have a photographic memory (no pun intended) and can remember every option and setting on the complicated D300, a small ""cheat sheet"" is an absolute necessity when traveling. It has saved me from some stupid mistakes (wrong focus or metering settings), and most of all it provides a quick reference when you want to utilize one of the more esoteric functions of the camera.  If you can remember all the options more power to you; for me, the small price (and small size) of this reference guide is invaluable. It beats ending up with lousy photos.",A necessity,5.0,True,2
I felt the reference card was needed as a Brief way to understand the Camera better. Also a faster way to find basic and specific things about the cameras operation.,D300 Reference Card,5.0,False,
the d300 reference card is indispensible for someone who is a first time user of the Nikon D300. I take it with me every where I go. Highly recommened this to all users of D300 because there is so much to remember.,D300 laminated reference card,5.0,True,
"With all the bells and whistles of the D200 to remember this pocket guide is a great, fast, on the fly reference for buttons and settings. Quick visual reminder of what all the hieroglyphic symbols mean. Color coded reference sections for focus and shooting modes, flash settings, exposure, metering, and bracketing. And much more all in a laminated fold open, element resistant card. Would purchase one of these cards for whatever digital camera they are printed for.",Valuable Carry Along,5.0,False,
"YOU WANT THIS.

After you've read the Nikon book (if you can actually get through it), and after you've read whatever manual or Field Guide you purchase in addition -- Magic Lantern, Thomas, whoever, you'll want to have this with you.

It fits in your pocket, it fits in your camera bag, it fits in your vest.  It lets you know where every function is on the menus and on the camera.  YOU CAN'T REMEMBER ALL THIS and you can't carry the Field Guides out in the field.

Come on People, its not that pricey.  You spent thousands on your camera and lenses -- this thing helps.",This Works,5.0,True,
Nice item.  Great to carry in the field when you are out shooting and you are not familiar with all of the cameras features.,D300 laminated info sheet,5.0,False,
"THIS GUIDE WILL SERVE ME WELL ON POINTERS ON MY BRAND NEW NIKON D300 WHEN I GO ON MY CRUISE VACATION..........THE FEATURES OF THE D300 ARE SO NUMEROUS.........THAT THIS IS A WONDERFUL ITEM TO HAVE AS A QUICK REFERENCE POINT.........WHEN I WILL BE OUT AND ABOUT SHOOTING....
THE GUIDE IS COLORFUL....AND PRINTED TO BE READ EASELY..I RECCOMMEND THIS ITEM TO ALL NEW AND CURRENT NIKON D300 OWNERS....",EXCELLENT REFERENCE MATERIAL,4.0,True,
Having these laminated cards handy helps me to remember all the complex settings of this camera.  Worth having around.,Good Quick Reference,5.0,True,2
Works good for someone already familiar with the D300....not a product to pick up and try to understand how the camera works.,Lots of Info,5.0,True,2
"This little fold out is not a bad item to have in your camera case for new D300 camera owners.  I can't say I've ever used mine on a shoot, but it's there just in case.  Good quality construction, color-coded subject organization, it should last fairly well through normal lite usage.  If you need to refer to this all the time, you should really take the time to learn your camera.  I highly recommend David Busch's Nikon D300 Guide to Digital SLR Photography for that purpose.

;-{>",Not bad if you need such a reference,3.0,True,9
An overpriced flow chart. Best use the money towards a complete book describing the D300 and its features. The book supplied by Nikon with the D300 is excellent and there are other books that are also very informative.,poor choice,2.0,False,2
This is a handy field reference for the Nikon D300 which has soooo many functions and settings.,Handy field reference for Nikon D300,5.0,True,
Nice looking fairly complete short synopsis of the Nikon D300 operation.  Covers the buttons and features pretty well.,Cheat Sheet Card,4.0,True,2
Great handy guide to a fantastic camera. Not too detailed with just enough information at hand on 1 single fold up laminted sheet.,Very useful guide,4.0,False,2
"The card tries to include too much information in a very tiny format. A more selective choice of topics and print in much larger sizes would make the card much more useful for field work.

I don't carry it with me in the field because it is so hard to read and so cluttered.

I wouldn't have purchased it if I had had a chance to examine it first.",NIKON D200 LAMINATED REFERENCE CARD,3.0,True,7
"I love ""cheat sheets"" and knew that I would need something like this to get facile with my new D200.  It is not a bad effort, but could be better, especially in helping decide settings for different photo situations. As it is, this card is more like a color-coded index of the different items in the menus.  Useful, yes.  But nothing that will help you master the camera settings.  I have read two different manuals on the D200 and bought a video and have ended up making my own ""cheat sheet"" after all.","Not a bad effort, but could be better",3.0,False,9
I used this right away..it takes up no real space in my bag and is very useful if you don't have a great memory...I don't...I like it.,handy,5.0,False,6
"I never leave home without it. Being fairly new at photography, I don't have to drag out the manual every time I don't know how to do something. I get what I need 90% of the time with this handy little reference card.",Don't leave home without it,5.0,True,8
"Clear colorful and complete. This reference card is concise,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Nikon-D80-10-2MP-Digital-SLR-Camera-Kit-with-18-135mm-AF-S-DX-Zoom-Nikkor-Lens/dp/B000HGIWN4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Nikon D80 10.2MP Digital SLR Camera Kit with 18-135mm AF-S DX Zoom-Nikkor Lens</a>clear and easy to view and understand. 1st Class","A Great Resource, For D80 Users",5.0,True,6
"Learning how to use my camera wasn't the easiest thing in the world. I read, underlined, and made notes and tabs in my manual. This, however, I carry in my bag and it reminds me what I'm supposed to be doing. Some simple things, I learned from this card rather than searching it out in the manual. It made learning my camera so much easier, and it's just a fold-up card I stick in the pocket of my camera bag and refer to when I need it.",compact manual,5.0,True,
